10.82224 0.03795882229283098 0.6121239926683697 8.16
10.2233 0.04219253688065615 0.6803968768301977 6.44
9.58288 0.05111417716271281 0.8242672537474209 6.06
8.5906 0.07358368079120725 1.1866104836886744 1.0
6.99482 0.1118348253538871 1.8034484654683336 1.0
4.55664 0.1366430613413112 2.2035060949314373 1.0
2.17944 0.11835809937271442 1.9086427864846778 1.0
1.39294 0.08165053201029258 1.3166965316275434 1.0
1.35214 0.07787718471457296 1.2558475307138213 1.0
1.32466 0.07202966758415123 1.1615504657138238 1.0
1.31458 0.07118127297515921 1.147869253704446 1.0
1.31096 0.0717649903960698 1.1572822812088677 1.0
1.26928 0.06588903096902093 1.0625265557151975 1.0
1.2502 0.06565513327548293 1.058754721359013 1.0
1.25758 0.06638978819389464 1.0706017670450578 1.0
1.2358 0.06669119792698991 1.0754623005944939 1.0
1.19752 0.05800983571829371 0.9354666480425694 1.0
1.22374 0.06083054576686073 0.9809534200969998 1.0
1.16462 0.05359063847394435 0.8642026704425299 1.0
1.16566 0.0544342949739257 0.877807475702959 1.0
1.15892 0.05442228664767517 0.8776138294261322 1.0
1.09848 0.04034393154936962 0.6505862660708418 1.0
1.08462 0.039087883033402944 0.6303312268958275 1.0
1.10856 0.046005674898876754 0.7418875429605213 1.0
1.08678 0.039698854199325395 0.6401837483098107 1.0
1.04732 0.02884852723616671 0.46521136873468505 1.0
1.0313 0.023335432633490943 0.3763072016318589 1.0
1.0644 0.03461191771560702 0.5581518073069367 1.0
1.06172 0.033568200980207526 0.5413208305616914 1.0
1.11832 0.046366160084582685 0.7477007272966905 1.0
1.06704 0.0342655580334654 0.5525664108503158 1.0
1.0818 0.038982637849043364 0.6286340429852647 1.0
1.07512 0.035123797342267844 0.5664063784951581 1.0
1.10438 0.04248422179480839 0.685100587943114 1.0
1.05656 0.030946895906512003 0.499049663260081 1.0
1.0846 0.0386870656937948 0.6238676462199331 1.0
1.08974 0.039424898685782625 0.6357659415225072 1.0
1.10806 0.04258012340827233 0.686647097423414 1.0
1.1076 0.045361881783529914 0.7315057347690447 1.0
1.05816 0.029996917547998565 0.4837303116406917 1.0
1.0629 0.03439611582210478 0.5546717858337484 1.0
1.07184 0.03740847230453551 0.6032490484037255 1.0
1.07414 0.035689270807953505 0.5755252039659078 1.0
1.10018 0.041773933024944296 0.6736464707841938 1.0
1.09446 0.042756616540219894 0.6894932257825305 1.0
1.09088 0.0410295669685971 0.6616428232815655 1.0
1.07812 0.03647936863303455 0.5882663220005034 1.0
1.07068 0.03506064310218653 0.5653879531790541 1.0
1.06678 0.03524698171126593 0.5683928497087205 1.0
1.0906 0.03883262967030575 0.6262150109986184 1.0
1.0612 0.0323893330643339 0.5223104057933368 1.0
1.10606 0.04291427358695163 0.6920356034193613 1.0
1.06734 0.033687989605476594 0.5432525420096992 1.0
1.09456 0.03719401039247197 0.5997906354720782 1.0
1.07848 0.035786565448978104 0.5770941774095454 1.0
1.06878 0.033861959124041795 0.5460579745777913 1.0
1.06564 0.03281438568171449 0.5291648045741517 1.0
1.08796 0.03812412031755523 0.6147895887212145 1.0
1.0623 0.03287291095797345 0.530108583216684 1.0
1.09346 0.04025950418545534 0.6492247903461476 1.0
1.07618 0.037917366896826434 0.611455482925781 1.0
1.0725 0.03282281975175894 0.5293008123931042 1.0
1.0669 0.03277253464673079 0.5284899147571311 1.0
1.06626 0.034497369578326754 0.5563046039716013 1.0
1.0763 0.03707444046444602 0.5978624507359532 1.0
1.0608 0.03230273752218881 0.5209139660251002 1.0
1.0605 0.03317108612624547 0.5349169561717033 1.0
1.06628 0.03558011150540846 0.5737649009829728 1.0
1.07916 0.0372618588453616 0.6008847596669433 1.0
1.04152 0.02756327690898382 0.44448542113324685 1.0
1.05046 0.029509977327665297 0.47587791333492263 1.0
1.08504 0.03877089515609157 0.6252194801827595 1.0
1.06988 0.034896112849613664 0.5627347382204156 1.0
1.06236 0.032072775468782073 0.5172055978041996 1.0
1.04176 0.025068736438170307 0.40425845989910997 1.0
1.07158 0.0357469040732282 0.5764545980387349 1.0
1.0612 0.03375941875403973 0.5444044085052946 1.0
1.10778 0.043548109491214605 0.7022568416185058 1.0
1.06306 0.033561395354370645 0.5412110830350758 1.0
1.0965 0.04342991742897846 0.7003508763469921 1.0
1.08172 0.038848144046613416 0.626465195840918 1.0
1.07348 0.03671822613386679 0.5921181382122997 1.0
1.0984 0.042975135090655196 0.6930170560671655 1.0
1.04946 0.028048119928811278 0.4523039999823126 1.0
1.05418 0.029927015711854344 0.4826030745861445 1.0
1.05734 0.03179869937429738 0.5127858465285493 1.0
1.0764 0.04024195454012154 0.6489417847542257 1.0
1.06948 0.036200561082033206 0.5837702712540275 1.0
1.08052 0.036583078706951905 0.5899387507190892 1.0
1.04882 0.02778920791085044 0.4481287846144231 1.0
1.0675 0.033789157681967434 0.5448839784761528 1.0
1.04876 0.028073578720533978 0.4527145484739805 1.0
1.04502 0.026939222186161103 0.43442191427228877 1.0
1.08058 0.041694788334515176 0.6723701834555134 1.0
1.0505 0.030713976192175658 0.4952935997971303 1.0
1.03324 0.027041398358165682 0.4360696072876441 1.0
1.06262 0.033733379495881725 0.5439844994115183 1.0
1.05988 0.033064669818269055 0.5332008867209433 1.0
1.07622 0.03523522313469739 0.5682032308954258 1.0
1.06562 0.03492140655708024 0.5631426245632631 1.0
1.0772 0.03764961266187991 0.6071376779611027 1.0
4.755999999999999 0.2599445766569036 0.3978743520258729 3.96
